0.70;0.31;0.16;8;Microglia;1000333720
1.97;2.12;-1.20;8;Microglia;1000333722
-0.71;1.14;-0.17;8;Microglia;1000333725
3.60;0.69;0.09;8;Microglia;1000333732
0.92;0.46;0.00;8;Microglia;1000333750
-0.43;0.13;0.00;8;Microglia;1000333754
0.85;1.62;0.00;8;Microglia;1000333765
-0.36;0.72;0.00;8;Microglia;1000333766
0.38;1.34;0.00;8;Microglia;1000333767
2.55;-0.26;0.00;8;Microglia;1000334490
3.30;1.22;-0.16;8;Microglia;1000333779
-2.84;0.17;0.89;8;Microglia;1000333782
1.85;1.50;0.00;8;Microglia;1000333783
1.05;3.24;1.50;8;Microglia;1000333784
0.86;1.32;0.04;9;Meninges;1000333611
1.36;0.39;-0.59;9;Meninges;1000333619
3.58;-1.84;0.03;9;Meninges;1000333621
-10.70;8.22;0.37;9;Meninges;1000333622
1.80;0.30;-0.11;9;Meninges;1000333623
2.52;-0.15;0.10;9;Meninges;1000333635
6.58;-2.94;-1.23;9;Meninges;1000333632
-3.69;1.80;1.27;9;Meninges;1000333653
1.33;-0.29;0.40;9;Meninges;1000333654
1.40;0.71;0.37;9;Meninges;1000333661
-0.31;1.90;0.17;9;Meninges;1000333663
2.63;-0.16;0.17;9;Meninges;1000333679
1.23;0.70;-0.19;9;Meninges;1000333683
1.89;0.47;-0.02;9;Meninges;1000333684
2.87;-0.28;-0.11;9;Meninges;1000333700
1.58;1.40;-0.29;9;Meninges;1000333709
3.40;-0.49;0.36;9;Meninges;1000333712
2.02;1.26;-1.94;9;Meninges;1000333708
2.25;0.19;-0.20;9;Meninges;1000333713
0.55;1.83;-0.28;9;Meninges;1000333729
1.68;1.25;0.09;9;Meninges;1000333733
1.05;0.46;-0.39;9;Meninges;1000333734
2.18;-1.23;-0.68;9;Meninges;1000333735
1.39;0.36;0.18;9;Meninges;1000333737
2.03;0.42;0.22;9;Meninges;1000333739
2.86;0.17;0.50;9;Meninges;1000333740
1.79;1.48;0.00;9;Meninges;1000333774
1.60;0.07;0.00;9;Meninges;1000333775
-0.14;-0.06;0.00;9;Meninges;1000334025
1.60;0.68;0.00;9;Meninges;1000333789
3.05;-0.07;0.00;9;Meninges;1000333794
